unified_observation_id;source_id;dataset_id;source_observation_id;latitude;longitude;coord_x;coord_y;crs;country;state;sample_date;sample_year;sample_period_start;sample_period_end;depth_top_cm;depth_bottom_cm;layer_thickness_cm;carbon_content_g_kg;carbon_analysis_method;carbon_stock_kg_m2;carbon_stock_mg_ha;bulk_density_g_cm3;coarse_fragments_fraction;carbon_stock_00_05;carbon_stock_05_15;carbon_stock_15_30;carbon_stock_30_60;carbon_stock_60_100;target_kind;target_value;target_unit;derivation_method;quality_flag;duplicate_group_id;duplicate_status;duplicate_resolution
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:832:14532:47807:0-25:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;832:14532:47807;-21.7;-42.11666666666667;-42.11666666666667;-21.7;EPSG:4326;Brazil;RJ;1985-08-20;1985;1985;1985;0;25;25;4.8;Não informado;;;;0.02;;;;;;carbon_content;4.8;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000580;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:832:14532:47808:50-70:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;832:14532:47808;-21.7;-42.11666666666667;-42.11666666666667;-21.7;EPSG:4326;Brazil;RJ;1985-08-20;1985;1985;1985;50;70;20;3.8;Não informado;;;;;;;;;;carbon_content;3.8;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000581;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:836:14564:47893:0-18:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;836:14564:47893;-22.521944444444447;-43.55166666666667;-43.55166666666667;-22.521944444444447;EPSG:4326;Brazil;RJ;1996-07-04;1996;1996;1996;0;18;18;24.3;Não informado;;;;;;;;;;carbon_content;24.3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000644;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:836:14564:47894:18-30:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;836:14564:47894;-22.521944444444447;-43.55166666666667;-43.55166666666667;-22.521944444444447;EPSG:4326;Brazil;RJ;1996-07-04;1996;1996;1996;18;30;12;13.9;Não informado;;;;;;;;;;carbon_content;13.9;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000646;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:836:14564:47895:30-64:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;836:14564:47895;-22.521944444444447;-43.55166666666667;-43.55166666666667;-22.521944444444447;EPSG:4326;Brazil;RJ;1996-07-04;1996;1996;1996;30;64;34;10.2;Não informado;;;;;;;;;;carbon_content;10.2;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000647;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:836:14564:47896:64-97:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;836:14564:47896;-22.521944444444447;-43.55166666666667;-43.55166666666667;-22.521944444444447;EPSG:4326;Brazil;RJ;1996-07-04;1996;1996;1996;64;97;33;5.3;Não informado;;;;;;;;;;carbon_content;5.3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000648;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:836:14564:47897:97-148:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;836:14564:47897;-22.521944444444447;-43.55166666666667;-43.55166666666667;-22.521944444444447;EPSG:4326;Brazil;RJ;1996-07-04;1996;1996;1996;97;148;51;3.8;Não informado;;;;;;;;;;carbon_content;3.8;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000649;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218834171bbbe92df50cfecbc67822275b17e67962.csv:836:14564:47898:148-180:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;836:14564:47898;-22.521944444444447;-43.55166666666667;-43.55166666666667;-22.521944444444447;EPSG:4326;Brazil;RJ;1996-07-04;1996;1996;1996;148;180;32;1.5;Não informado;;;;;;;;;;carbon_content;1.5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-000645;duplicate;removed_confirmed_duplicate:exact_scientific_match:bdsolos_embrapa
hybras_sgb:hybras_v1_2020:HYBRAS:123:120-200:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:123;-12.67;-39.11;-39.11;-12.67;EPSG:4326;Brazil;BA;;2000;2000;2000;120;200;80;1.16;Oxidação úmida - Walkley-Black (1934), titulação;;;1.44;;;;;;;carbon_content;1.16;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000103;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:130:0-15:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:130;-12.67;-39.11;-39.11;-12.67;EPSG:4326;Brazil;BA;;2000;2000;2000;0;15;15;8.12;Oxidação úmida - Walkley-Black (1934), titulação;;;1.55;;;;;;;carbon_content;8.12;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000094;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:198:0-14:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:198;-22.56;-42.2;-42.2;-22.56;EPSG:4326;Brazil;RJ;;;;;0;14;14;66;Oxidação úmida - Walkley-Black (1934), titulação;;;0.61;;;;;;;carbon_content;66;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000677;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:199:14-40:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:199;-22.56;-42.2;-42.2;-22.56;EPSG:4326;Brazil;RJ;;;;;14;40;26;11.6;Oxidação úmida - Walkley-Black (1934), titulação;;;0.81;;;;;;;carbon_content;11.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000678;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:202:0-26:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:202;-22.56;-42.21;-42.21;-22.56;EPSG:4326;Brazil;RJ;;;;;0;26;26;128;Oxidação úmida - Walkley-Black (1934), titulação;;;0.43;;;;;;;carbon_content;128;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000679;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:203:26-57:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:203;-22.56;-42.21;-42.21;-22.56;EPSG:4326;Brazil;RJ;;;;;26;57;31;32.4;Oxidação úmida - Walkley-Black (1934), titulação;;;0.78;;;;;;;carbon_content;32.4;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000680;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:208:0-11:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:208;-22.55;-42.23;-42.23;-22.55;EPSG:4326;Brazil;RJ;;;;;0;11;11;10.9;Oxidação úmida - Walkley-Black (1934), titulação;;;1.39;;;;;;;carbon_content;10.9;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000664;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:209:11-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:209;-22.55;-42.23;-42.23;-22.55;EPSG:4326;Brazil;RJ;;;;;11;28;17;2.26;Oxidação úmida - Walkley-Black (1934), titulação;;;1.59;;;;;;;carbon_content;2.26;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000665;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:210:28-54:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:210;-22.55;-42.23;-42.23;-22.55;EPSG:4326;Brazil;RJ;;;;;28;54;26;1.91;Oxidação úmida - Walkley-Black (1934), titulação;;;1.5;;;;;;;carbon_content;1.91;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000666;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:211:54-67:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:211;-22.55;-42.23;-42.23;-22.55;EPSG:4326;Brazil;RJ;;;;;54;67;13;2.32;Oxidação úmida - Walkley-Black (1934), titulação;;;1.47;;;;;;;carbon_content;2.32;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000667;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:216:0-16:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:216;-22.55;-42.24;-42.24;-22.55;EPSG:4326;Brazil;RJ;;;;;0;16;16;8.87;Oxidação úmida - Walkley-Black (1934), titulação;;;1.01;;;;;;;carbon_content;8.87;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000668;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:217:16-29:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:217;-22.55;-42.24;-42.24;-22.55;EPSG:4326;Brazil;RJ;;;;;16;29;13;5.39;Oxidação úmida - Walkley-Black (1934), titulação;;;1.12;;;;;;;carbon_content;5.39;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000669;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:218:29-65:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:218;-22.55;-42.24;-42.24;-22.55;EPSG:4326;Brazil;RJ;;;;;29;65;36;3.89;Oxidação úmida - Walkley-Black (1934), titulação;;;1.2;;;;;;;carbon_content;3.89;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000670;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:224:0-12:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:224;-22.55;-42.22;-42.22;-22.55;EPSG:4326;Brazil;RJ;;;;;0;12;12;9.86;Oxidação úmida - Walkley-Black (1934), titulação;;;1.08;;;;;;;carbon_content;9.86;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000660;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:225:12-30:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:225;-22.55;-42.22;-42.22;-22.55;EPSG:4326;Brazil;RJ;;;;;12;30;18;2.09;Oxidação úmida - Walkley-Black (1934), titulação;;;1.39;;;;;;;carbon_content;2.09;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000661;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:226:30-50:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:226;-22.55;-42.22;-42.22;-22.55;EPSG:4326;Brazil;RJ;;;;;30;50;20;1.22;Oxidação úmida - Walkley-Black (1934), titulação;;;1.45;;;;;;;carbon_content;1.22;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000662;duplicate;removed_confirmed_duplicate:documented_republication:hybras_sgb
hybras_sgb:hybras_v1_2020:HYBRAS:227:50-93:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:227;-22.55;-42.22;-42.22;-22.55;EPSG:4326;Brazil;RJ;;;;;50;93;43;1.91;Oxidação úmida - Walkley-Black (1934), titulação;;;1.43;;;;;;;carbon_content;1.91;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000663;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:231:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:231;-22.58;-42.23;-42.23;-22.58;EPSG:4326;Brazil;RJ;;;;;0;20;20;31.9;Oxidação úmida - Walkley-Black (1934), titulação;;;1.06;;;;;;;carbon_content;31.9;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000697;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:232:20-40:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:232;-22.58;-42.23;-42.23;-22.58;EPSG:4326;Brazil;RJ;;;;;20;40;20;8.06;Oxidação úmida - Walkley-Black (1934), titulação;;;1.25;;;;;;;carbon_content;8.06;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000698;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:233:40-85:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:233;-22.58;-42.23;-42.23;-22.58;EPSG:4326;Brazil;RJ;;;;;40;85;45;3.77;Oxidação úmida - Walkley-Black (1934), titulação;;;1.38;;;;;;;carbon_content;3.77;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000699;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:237:0-20:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:237;-22.57;-42.24;-42.24;-22.57;EPSG:4326;Brazil;RJ;;;;;0;20;20;86.6;Oxidação úmida - Walkley-Black (1934), titulação;;;0.56;;;;;;;carbon_content;86.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000694;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:238:20-40:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:238;-22.57;-42.24;-42.24;-22.57;EPSG:4326;Brazil;RJ;;;;;20;40;20;77.1;Oxidação úmida - Walkley-Black (1934), titulação;;;0.38;;;;;;;carbon_content;77.1;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000695;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:239:40-69:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:239;-22.57;-42.24;-42.24;-22.57;EPSG:4326;Brazil;RJ;;;;;40;69;29;45.6;Oxidação úmida - Walkley-Black (1934), titulação;;;0.56;;;;;;;carbon_content;45.6;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000696;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:241:0-46:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:241;-22.57;-42.23;-42.23;-22.57;EPSG:4326;Brazil;RJ;;;;;0;46;46;201;Oxidação úmida - Walkley-Black (1934), titulação;;;0.26;;;;;;;carbon_content;201;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000693;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:244:0-22:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:244;-22.54;-42.2;-42.2;-22.54;EPSG:4326;Brazil;RJ;;;;;0;22;22;42;Oxidação úmida - Walkley-Black (1934), titulação;;;0.73;;;;;;;carbon_content;42;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000658;duplicate;removed_confirmed_duplicate:documented_republication:hybras_sgb
hybras_sgb:hybras_v1_2020:HYBRAS:245:22-44:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:245;-22.54;-42.2;-42.2;-22.54;EPSG:4326;Brazil;RJ;;;;;22;44;22;18.5;Oxidação úmida - Walkley-Black (1934), titulação;;;0.79;;;;;;;carbon_content;18.5;g/kg;converted_hybras_organic_carbon_percent_to_g_kg;coordinate_from_source|organic_carbon_reported;dup-000659;duplicate;removed_confirmed_duplicate:documented_republication:hybras_sgb
hybras_sgb:hybras_v1_2020:HYBRAS:336:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:336;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;15.661253;Oxidação úmida - Walkley-Black (1934), titulação;;;0.85;;;;;;;carbon_content;15.661253;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:337:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:337;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;15.661253;Oxidação úmida - Walkley-Black (1934), titulação;;;0.85;;;;;;;carbon_content;15.661253;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;duplicate;removed_confirmed_duplicate:exact_scientific_match:hybras_sgb
hybras_sgb:hybras_v1_2020:HYBRAS:339:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:339;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;12.761021;Oxidação úmida - Walkley-Black (1934), titulação;;;1.04;;;;;;;carbon_content;12.761021;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:340:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:340;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;12.761021;Oxidação úmida - Walkley-Black (1934), titulação;;;1.11;;;;;;;carbon_content;12.761021;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:342:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:342;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;10.440835;Oxidação úmida - Walkley-Black (1934), titulação;;;1.1;;;;;;;carbon_content;10.440835;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:343:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:343;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;10.440835;Oxidação úmida - Walkley-Black (1934), titulação;;;1.09;;;;;;;carbon_content;10.440835;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:344:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:344;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;25.522042;Oxidação úmida - Walkley-Black (1934), titulação;;;1.02;;;;;;;carbon_content;25.522042;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:345:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:345;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;28.422274;Oxidação úmida - Walkley-Black (1934), titulação;;;0.93;;;;;;;carbon_content;28.422274;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:346:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:346;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;15.081206;Oxidação úmida - Walkley-Black (1934), titulação;;;1.21;;;;;;;carbon_content;15.081206;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:347:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:347;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;13.921114;Oxidação úmida - Walkley-Black (1934), titulação;;;1.26;;;;;;;carbon_content;13.921114;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:348:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:348;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;13.921114;Oxidação úmida - Walkley-Black (1934), titulação;;;1.2;;;;;;;carbon_content;13.921114;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:349:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:349;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;11.020882;Oxidação úmida - Walkley-Black (1934), titulação;;;1.15;;;;;;;carbon_content;11.020882;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:350:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:350;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.27;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:351:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:351;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;9.280742;Oxidação úmida - Walkley-Black (1934), titulação;;;1.19;;;;;;;carbon_content;9.280742;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:352:25-28:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:352;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;25;28;3;15.081206;Oxidação úmida - Walkley-Black (1934), titulação;;;1.18;;;;;;;carbon_content;15.081206;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000532;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:353:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:353;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;14.50116;Oxidação úmida - Walkley-Black (1934), titulação;;;1.2;;;;;;;carbon_content;14.50116;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:354:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:354;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;15.661253;Oxidação úmida - Walkley-Black (1934), titulação;;;1.19;;;;;;;carbon_content;15.661253;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:355:0-3:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:355;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;0;3;3;11.020882;Oxidação úmida - Walkley-Black (1934), titulação;;;1.23;;;;;;;carbon_content;11.020882;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000530;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:356:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:356;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;11.020882;Oxidação úmida - Walkley-Black (1934), titulação;;;1.23;;;;;;;carbon_content;11.020882;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
hybras_sgb:hybras_v1_2020:HYBRAS:357:10-13:carbon_content;hybras_sgb;hybras_v1_2020;HYBRAS:357;-20.92;-47.12;-47.12;-20.92;EPSG:4326;Brazil;MG;;2007;2007;2007;10;13;3;11.020882;Oxidação úmida - Walkley-Black (1934), titulação;;;1.22;;;;;;;carbon_content;11.020882;g/kg;derived_from_hybras_organic_matter_percent_van_bemmelen_1_724;coordinate_from_source|organic_matter_converted_to_carbon;dup-000531;active;retained_ambiguous_overlap:discordant_target_value
