SOURCE_ID;DATASET_ID;LATITUDE;LONGITUDE;CRS;COUNTRY;STATE;BIOME;SAMPLE_DATE;SAMPLE_YEAR;DEPTH_TOP_CM;DEPTH_BOTTOM_CM;LAYER_THICKNESS_CM;CARBON_CONTENT_G_KG;CARBON_ANALYSIS_METHOD;BULK_DENSITY_G_CM3;COARSE_FRAGMENTS_FRACTION;CARBON_STOCK_KG_M2;CARBON_STOCK_Mg_ha;TARGET_VALUE;TARGET_UNIT;STOCK_CALCULATION_METHOD;ORIGINAL_TARGET_KIND;ORIGINAL_TARGET_VALUE;ORIGINAL_TARGET_UNIT;QUALITY_FLAG;DUPLICATE_GROUP_ID;DUPLICATE_STATUS;DUPLICATE_RESOLUTION
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.2;-37.3667;EPSG:4326;Brazil;RN;Caatinga;;1985;23;30;7;3.6;Não informado;1.44;0.012616;0.358;3.58;3.58;Mg/ha;converted_from_kg_m2;soc_stock_layer;358;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5667;-37.75;EPSG:4326;Brazil;RN;Caatinga;;1985;0;12;12;17.6;Não informado;1.35;0.011837;2.817;28.17;28.17;Mg/ha;converted_from_kg_m2;soc_stock_layer;2817;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5667;-37.75;EPSG:4326;Brazil;RN;Caatinga;;1985;12;30;18;8.5;Não informado;1.4;0.01227;2.116;21.16;21.16;Mg/ha;converted_from_kg_m2;soc_stock_layer;2116;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3333;-36.1667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;12;12;6.3;Não informado;1.5;0.75188;1.125;11.25;11.25;Mg/ha;converted_from_kg_m2;soc_stock_layer;1125;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3333;-36.1667;EPSG:4326;Brazil;RN;Caatinga;;1985;12;30;18;3.8;Não informado;1.52;0.761828;1.032;10.32;10.32;Mg/ha;converted_from_kg_m2;soc_stock_layer;1032;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3667;-36.1;EPSG:4326;Brazil;RN;Caatinga;;1985;0;13;13;11.6;Não informado;1.46;0.019254;2.159;21.59;21.59;Mg/ha;converted_from_kg_m2;soc_stock_layer;2159;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3667;-36.1;EPSG:4326;Brazil;RN;Caatinga;;1985;13;24.5;11.5;7.2;Não informado;1.5;0.013135;1.226;12.26;12.26;Mg/ha;converted_from_kg_m2;soc_stock_layer;1226;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3667;-36.1;EPSG:4326;Brazil;RN;Caatinga;;1985;24.5;30;5.5;4;Não informado;1.5;0.019772;0.323;3.23;3.23;Mg/ha;converted_from_kg_m2;soc_stock_layer;323;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6;-35.4;EPSG:4326;Brazil;RN;Caatinga;;1985;0;20;20;17.7;Não informado;1.25;0;4.425;44.25;44.25;Mg/ha;converted_from_kg_m2;soc_stock_layer;4425;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6;-35.4;EPSG:4326;Brazil;RN;Caatinga;;1985;20;30;10;5.4;Não informado;1.31;0;0.707;7.07;7.07;Mg/ha;converted_from_kg_m2;soc_stock_layer;707;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4667;-35.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;5;5;18.1;Não informado;1.37;0;1.24;12.4;12.4;Mg/ha;converted_from_kg_m2;soc_stock_layer;1240;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4667;-35.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;5;15;10;13.1;Não informado;1.41;0.615425;1.836;18.36;18.36;Mg/ha;converted_from_kg_m2;soc_stock_layer;1836;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4667;-35.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;15;30;15;8.6;Não informado;1.43;0.018866;1.81;18.1;18.1;Mg/ha;converted_from_kg_m2;soc_stock_layer;1810;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.0667;-36.4333;EPSG:4326;Brazil;RN;Caatinga;;1985;0;16;16;7.8;Não informado;1.47;0.736953;1.821;18.21;18.21;Mg/ha;converted_from_kg_m2;soc_stock_layer;1821;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.0667;-36.4333;EPSG:4326;Brazil;RN;Caatinga;;1985;16;29;13;3.5;Não informado;1.49;0.014976;0.668;6.68;6.68;Mg/ha;converted_from_kg_m2;soc_stock_layer;668;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.0667;-36.4333;EPSG:4326;Brazil;RN;Caatinga;;1985;29;30;1;2.7;Não informado;1.49;0.014976;0.04;0.4;0.4;Mg/ha;converted_from_kg_m2;soc_stock_layer;40;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1667;-37.35;EPSG:4326;Brazil;RN;Caatinga;;1985;0;13;13;10.3;Não informado;1.48;0.382046;1.225;12.25;12.25;Mg/ha;converted_from_kg_m2;soc_stock_layer;1225;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1667;-37.35;EPSG:4326;Brazil;RN;Caatinga;;1985;13;25;12;3.7;Não informado;1.5;0.095978;0.602;6.02;6.02;Mg/ha;converted_from_kg_m2;soc_stock_layer;602;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1667;-37.35;EPSG:4326;Brazil;RN;Caatinga;;1985;25;30;5;3.3;Não informado;1.47;0.087177;0.221;2.21;2.21;Mg/ha;converted_from_kg_m2;soc_stock_layer;221;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4833;-37.0667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;11;11;6;Não informado;1.51;0.04022;0.957;9.57;9.57;Mg/ha;converted_from_kg_m2;soc_stock_layer;957;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4833;-37.0667;EPSG:4326;Brazil;RN;Caatinga;;1985;11;26;15;3.4;Não informado;1.52;0.02003;0.76;7.6;7.6;Mg/ha;converted_from_kg_m2;soc_stock_layer;760;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4833;-37.0667;EPSG:4326;Brazil;RN;Caatinga;;1985;26;30;4;2.5;Não informado;1.5;0.026455;0.146;1.46;1.46;Mg/ha;converted_from_kg_m2;soc_stock_layer;146;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.2333;-35.2167;EPSG:4326;Brazil;RN;Mata Atlântica;;1985;0;2;2;15.4;Não informado;1.43;0;0.44;4.4;4.4;Mg/ha;converted_from_kg_m2;soc_stock_layer;440;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.2333;-35.2167;EPSG:4326;Brazil;RN;Mata Atlântica;;1985;2;30;28;5.1;Não informado;1.48;0;2.113;21.13;21.13;Mg/ha;converted_from_kg_m2;soc_stock_layer;2113;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.7;-35.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;23;23;4.1;Não informado;1.51;0.011285;1.408;14.08;14.08;Mg/ha;converted_from_kg_m2;soc_stock_layer;1408;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.7;-35.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;23;30;7;2.6;Não informado;1.52;0.017113;0.272;2.72;2.72;Mg/ha;converted_from_kg_m2;soc_stock_layer;272;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.05;-38.0167;EPSG:4326;Brazil;RN;Caatinga;;1985;0;25;25;2.9;Não informado;1.48;0.741929;1.065;10.65;10.65;Mg/ha;converted_from_kg_m2;soc_stock_layer;1065;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.05;-38.0167;EPSG:4326;Brazil;RN;Caatinga;;1985;25;30;5;3.2;Não informado;1.47;0.022227;0.23;2.3;2.3;Mg/ha;converted_from_kg_m2;soc_stock_layer;230;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6667;-36.4333;EPSG:4326;Brazil;RN;Caatinga;;1985;0;8;8;15.4;Não informado;1.43;0.277209;1.273;12.73;12.73;Mg/ha;converted_from_kg_m2;soc_stock_layer;1273;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6667;-36.4333;EPSG:4326;Brazil;RN;Caatinga;;1985;8;22;14;7.8;Não informado;1.51;0.011285;1.63;16.3;16.3;Mg/ha;converted_from_kg_m2;soc_stock_layer;1630;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6667;-36.4333;EPSG:4326;Brazil;RN;Caatinga;;1985;22;30;8;4.3;Não informado;1.52;0.040651;0.502;5.02;5.02;Mg/ha;converted_from_kg_m2;soc_stock_layer;502;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1167;-37.3167;EPSG:4326;Brazil;RN;Caatinga;;1985;0;2;2;20.7;Não informado;1.42;0;0.588;5.88;5.88;Mg/ha;converted_from_kg_m2;soc_stock_layer;588;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1167;-37.3167;EPSG:4326;Brazil;RN;Caatinga;;1985;2;30;28;2.6;Não informado;1.5;0;1.092;10.92;10.92;Mg/ha;converted_from_kg_m2;soc_stock_layer;1092;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.0833;-37.2667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;3;3;15.5;Não informado;1.27;0;0.591;5.91;5.91;Mg/ha;converted_from_kg_m2;soc_stock_layer;591;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.0833;-37.2667;EPSG:4326;Brazil;RN;Caatinga;;1985;3;30;27;5.5;Não informado;1.34;0;1.99;19.9;19.9;Mg/ha;converted_from_kg_m2;soc_stock_layer;1990;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.324422;-35.46464;EPSG:4326;Brazil;RN;Caatinga;;1985;0;20;20;216;Não informado;0.89;0;38.448;384.48;384.48;Mg/ha;converted_from_kg_m2;soc_stock_layer;38448;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.324422;-35.46464;EPSG:4326;Brazil;RN;Caatinga;;1985;20;30;10;397.5;Não informado;0.99;0;39.352;393.52;393.52;Mg/ha;converted_from_kg_m2;soc_stock_layer;39352;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.65;-35.4667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;9;9;3.3;Não informado;1.47;0.68589;0.434;4.34;4.34;Mg/ha;converted_from_kg_m2;soc_stock_layer;434;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5833;-35.4;EPSG:4326;Brazil;RN;Caatinga;;1985;0;20;20;24.3;Não informado;1.28;0.642312;6.181;61.81;61.81;Mg/ha;converted_from_kg_m2;soc_stock_layer;6181;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5833;-35.4;EPSG:4326;Brazil;RN;Caatinga;;1985;20;30;10;4.7;Não informado;1.41;0.707086;0.658;6.58;6.58;Mg/ha;converted_from_kg_m2;soc_stock_layer;658;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.8;-35.3667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;6;6;15.4;Não informado;1.39;0;1.284;12.84;12.84;Mg/ha;converted_from_kg_m2;soc_stock_layer;1284;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.8;-35.3667;EPSG:4326;Brazil;RN;Caatinga;;1985;6;30;24;5.7;Não informado;1.44;0;1.97;19.7;19.7;Mg/ha;converted_from_kg_m2;soc_stock_layer;1970;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.1;-35.2333;EPSG:4326;Brazil;RN;Caatinga;;1985;0;3;3;18.3;Não informado;1.26;0;0.692;6.92;6.92;Mg/ha;converted_from_kg_m2;soc_stock_layer;692;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.1;-35.2333;EPSG:4326;Brazil;RN;Caatinga;;1985;3;30;27;9.5;Não informado;1.29;0;3.309;33.09;33.09;Mg/ha;converted_from_kg_m2;soc_stock_layer;3309;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4667;-36.85;EPSG:4326;Brazil;RN;Caatinga;;1985;0;20;20;9.4;Não informado;1.35;0;2.538;25.38;25.38;Mg/ha;converted_from_kg_m2;soc_stock_layer;2538;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4667;-36.85;EPSG:4326;Brazil;RN;Caatinga;;1985;20;30;10;5.5;Não informado;1.39;0;0.764;7.64;7.64;Mg/ha;converted_from_kg_m2;soc_stock_layer;764;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3167;-36.8167;EPSG:4326;Brazil;RN;Caatinga;;1985;0;15;15;5.1;Não informado;1.39;0;1.063;10.63;10.63;Mg/ha;converted_from_kg_m2;soc_stock_layer;1063;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.3167;-36.8167;EPSG:4326;Brazil;RN;Caatinga;;1985;15;30;15;2.9;Não informado;1.43;0;0.622;6.22;6.22;Mg/ha;converted_from_kg_m2;soc_stock_layer;622;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6667;-37.75;EPSG:4326;Brazil;RN;Caatinga;;1985;0;10;10;6;Não informado;1.37;0.687165;0.816;8.16;8.16;Mg/ha;converted_from_kg_m2;soc_stock_layer;816;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.6667;-37.75;EPSG:4326;Brazil;RN;Caatinga;;1985;10;30;20;3.8;Não informado;1.4;0.702106;1.057;10.57;10.57;Mg/ha;converted_from_kg_m2;soc_stock_layer;1057;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.25;-36.65;EPSG:4326;Brazil;RN;Caatinga;;1985;0;20;20;9.7;Não informado;1.32;0;2.561;25.61;25.61;Mg/ha;converted_from_kg_m2;soc_stock_layer;2561;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.25;-36.65;EPSG:4326;Brazil;RN;Caatinga;;1985;20;30;10;4.3;Não informado;1.37;0;0.589;5.89;5.89;Mg/ha;converted_from_kg_m2;soc_stock_layer;589;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4833;-37.7;EPSG:4326;Brazil;RN;Caatinga;;1985;0;10;10;16.2;Não informado;1.26;0.133835;1.768;17.68;17.68;Mg/ha;converted_from_kg_m2;soc_stock_layer;1768;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4833;-37.7;EPSG:4326;Brazil;RN;Caatinga;;1985;10;22;12;12.5;Não informado;1.31;0.097871;1.773;17.73;17.73;Mg/ha;converted_from_kg_m2;soc_stock_layer;1773;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4833;-37.7;EPSG:4326;Brazil;RN;Caatinga;;1985;22;30;8;9.2;Não informado;1.33;0.394703;0.593;5.93;5.93;Mg/ha;converted_from_kg_m2;soc_stock_layer;593;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5;-37.7167;EPSG:4326;Brazil;RN;Caatinga;;1985;0;10;10;17.3;Não informado;1.27;0.101605;1.974;19.74;19.74;Mg/ha;converted_from_kg_m2;soc_stock_layer;1974;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5;-37.7167;EPSG:4326;Brazil;RN;Caatinga;;1985;10;17;7;14.2;Não informado;1.31;0.27521;0.944;9.44;9.44;Mg/ha;converted_from_kg_m2;soc_stock_layer;944;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5;-37.7167;EPSG:4326;Brazil;RN;Caatinga;;1985;17;28;11;11.4;Não informado;1.34;0.476785;0.879;8.79;8.79;Mg/ha;converted_from_kg_m2;soc_stock_layer;879;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4;-37.1333;EPSG:4326;Brazil;RN;Caatinga;;1985;0;11;11;12.1;Não informado;1.42;0.012443;1.867;18.67;18.67;Mg/ha;converted_from_kg_m2;soc_stock_layer;1867;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4;-37.1333;EPSG:4326;Brazil;RN;Caatinga;;1985;11;25;14;6.5;Não informado;1.45;0.632773;1.311;13.11;13.11;Mg/ha;converted_from_kg_m2;soc_stock_layer;1311;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.4;-37.1333;EPSG:4326;Brazil;RN;Caatinga;;1985;25;30;5;4.5;Não informado;1.47;0.032544;0.32;3.2;3.2;Mg/ha;converted_from_kg_m2;soc_stock_layer;320;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.2;-37.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;8;8;15.6;Não informado;1.32;0.053712;1.559;15.59;15.59;Mg/ha;converted_from_kg_m2;soc_stock_layer;1559;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.2;-37.7667;EPSG:4326;Brazil;RN;Caatinga;;1985;8;30;22;7.2;Não informado;1.34;0.035854;2.046;20.46;20.46;Mg/ha;converted_from_kg_m2;soc_stock_layer;2046;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1;-37.55;EPSG:4326;Brazil;RN;Caatinga;;1985;0;5;5;19.4;Não informado;1.39;0.024563;1.315;13.15;13.15;Mg/ha;converted_from_kg_m2;soc_stock_layer;1315;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1;-37.55;EPSG:4326;Brazil;RN;Caatinga;;1985;5;14;9;5.6;Não informado;1.5;0.046791;0.721;7.21;7.21;Mg/ha;converted_from_kg_m2;soc_stock_layer;721;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1;-37.55;EPSG:4326;Brazil;RN;Caatinga;;1985;14;30;16;0;Não informado;1.468179;1;0;0;0;Mg/ha;converted_from_kg_m2;soc_stock_layer;0;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.1667;-36.1167;EPSG:4326;Brazil;RN;Caatinga;;1985;0;30;30;3.3;Não informado;1.49;0.037731;1.419;14.19;14.19;Mg/ha;converted_from_kg_m2;soc_stock_layer;1419;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.9667;-36.7167;EPSG:4326;Brazil;PB;Caatinga;;1985;0;25;25;4.7;Não informado;1.51;0.034467;1.713;17.13;17.13;Mg/ha;converted_from_kg_m2;soc_stock_layer;1713;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.9667;-36.7167;EPSG:4326;Brazil;PB;Caatinga;;1985;25;30;5;2.2;Não informado;1.51;0.017003;0.163;1.63;1.63;Mg/ha;converted_from_kg_m2;soc_stock_layer;163;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.35;-36.5833;EPSG:4326;Brazil;RN;Caatinga;;1985;0;20;20;3;Não informado;1.53;0.028961;0.891;8.91;8.91;Mg/ha;converted_from_kg_m2;soc_stock_layer;891;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.35;-36.5833;EPSG:4326;Brazil;RN;Caatinga;;1985;20;30;10;1;Não informado;1.54;0.047254;0.147;1.47;1.47;Mg/ha;converted_from_kg_m2;soc_stock_layer;147;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-4.9667;-37.4;EPSG:4326;Brazil;RN;Caatinga;;1985;0;8;8;9.5;Não informado;1.47;0;1.117;11.17;11.17;Mg/ha;converted_from_kg_m2;soc_stock_layer;1117;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-4.9667;-37.4;EPSG:4326;Brazil;RN;Caatinga;;1985;8;25;17;2.1;Não informado;1.49;0.746905;0.528;5.28;5.28;Mg/ha;converted_from_kg_m2;soc_stock_layer;528;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-4.9667;-37.4;EPSG:4326;Brazil;RN;Caatinga;;1985;25;30;5;1.8;Não informado;1.49;0.746905;0.133;1.33;1.33;Mg/ha;converted_from_kg_m2;soc_stock_layer;133;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5667;-37.0167;EPSG:4326;Brazil;RN;Caatinga;;1985;0;10;10;6.1;Não informado;1.51;0.013221;0.909;9.09;9.09;Mg/ha;converted_from_kg_m2;soc_stock_layer;909;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5667;-37.0167;EPSG:4326;Brazil;RN;Caatinga;;1985;10;30;20;1.1;Não informado;1.52;0.026798;0.325;3.25;3.25;Mg/ha;converted_from_kg_m2;soc_stock_layer;325;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.1833;-38.4667;EPSG:4326;Brazil;CE;Caatinga;;1985;0;13;13;14.4;Não informado;1.36;0.03115;2.467;24.67;24.67;Mg/ha;converted_from_kg_m2;soc_stock_layer;2467;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.1833;-38.4667;EPSG:4326;Brazil;CE;Caatinga;;1985;13;25;12;8.8;Não informado;1.36;0.015339;1.414;14.14;14.14;Mg/ha;converted_from_kg_m2;soc_stock_layer;1414;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-6.1833;-38.4667;EPSG:4326;Brazil;CE;Caatinga;;1985;25;30;5;3.5;Não informado;1.34;0.015117;0.231;2.31;2.31;Mg/ha;converted_from_kg_m2;soc_stock_layer;231;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5833;-36.9667;EPSG:4326;Brazil;RN;Caatinga;;1985;0;8;8;3.4;Não informado;1.5;0.015075;0.402;4.02;4.02;Mg/ha;converted_from_kg_m2;soc_stock_layer;402;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5833;-36.9667;EPSG:4326;Brazil;RN;Caatinga;;1985;8;28;20;1.1;Não informado;1.51;0.022818;0.325;3.25;3.25;Mg/ha;converted_from_kg_m2;soc_stock_layer;325;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.5833;-36.9667;EPSG:4326;Brazil;RN;Caatinga;;1985;28;30;2;1.6;Não informado;1.51;0.022818;0.047;0.47;0.47;Mg/ha;converted_from_kg_m2;soc_stock_layer;47;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.75;-35.5;EPSG:4326;Brazil;RN;Caatinga;;1985;0;9;9;7.7;Não informado;1.49;0.016781;1.015;10.15;10.15;Mg/ha;converted_from_kg_m2;soc_stock_layer;1015;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-5.75;-35.5;EPSG:4326;Brazil;RN;Caatinga;;1985;9;30;21;3;Não informado;1.51;0.017003;0.935;9.35;9.35;Mg/ha;converted_from_kg_m2;soc_stock_layer;935;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.1167;-42.9333;EPSG:4326;Brazil;PI;Caatinga;;1985;0;22;22;5.4;Não informado;1.46;0;1.734;17.34;17.34;Mg/ha;converted_from_kg_m2;soc_stock_layer;1734;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.1167;-42.9333;EPSG:4326;Brazil;PI;Caatinga;;1985;22;30;8;4.4;Não informado;1.46;0;0.514;5.14;5.14;Mg/ha;converted_from_kg_m2;soc_stock_layer;514;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.25;-42.8833;EPSG:4326;Brazil;PI;Caatinga;;1985;0;10;10;8.1;Não informado;1.33;0;1.077;10.77;10.77;Mg/ha;converted_from_kg_m2;soc_stock_layer;1077;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.25;-42.8833;EPSG:4326;Brazil;PI;Caatinga;;1985;10;26;16;5.5;Não informado;1.34;0;1.179;11.79;11.79;Mg/ha;converted_from_kg_m2;soc_stock_layer;1179;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.25;-42.8833;EPSG:4326;Brazil;PI;Caatinga;;1985;26;30;4;4.5;Não informado;1.35;0;0.243;2.43;2.43;Mg/ha;converted_from_kg_m2;soc_stock_layer;243;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-9.0667;-42.6333;EPSG:4326;Brazil;PI;Caatinga;;1985;0;15;15;8.2;Não informado;1.42;0;1.747;17.47;17.47;Mg/ha;converted_from_kg_m2;soc_stock_layer;1747;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-9.0667;-42.6333;EPSG:4326;Brazil;PI;Caatinga;;1985;15;30;15;6.253;Não informado;1.42;0;1.332;13.32;13.32;Mg/ha;converted_from_kg_m2;soc_stock_layer;1332;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.35;-42.2333;EPSG:4326;Brazil;PI;Caatinga;;1985;0;8;8;5.9;Não informado;1.49;0;0.703;7.03;7.03;Mg/ha;converted_from_kg_m2;soc_stock_layer;703;g/m2;ok;;active;unique
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-8.35;-42.2333;EPSG:4326;Brazil;PI;Caatinga;;1985;8;22;14;3.5;Não informado;1.51;0;0.74;7.4;7.4;Mg/ha;converted_from_kg_m2;soc_stock_layer;740;g/m2;ok;;active;unique
