unified_observation_id;source_id;dataset_id;source_observation_id;latitude;longitude;coord_x;coord_y;crs;country;state;sample_date;sample_year;sample_period_start;sample_period_end;depth_top_cm;depth_bottom_cm;layer_thickness_cm;carbon_content_g_kg;carbon_analysis_method;carbon_stock_kg_m2;carbon_stock_mg_ha;bulk_density_g_cm3;coarse_fragments_fraction;carbon_stock_00_05;carbon_stock_05_15;carbon_stock_15_30;carbon_stock_30_60;carbon_stock_60_100;target_kind;target_value;target_unit;derivation_method;quality_flag;duplicate_group_id;duplicate_status;duplicate_resolution
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854574:3273295:6-24:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854574:3273295;-4.389999866485596;-70.0199966430664;-70.0199966430664;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;6;24;18;10.5;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;10.5;g/kg;reported_by_wosis_latest_orgc;ok;dup-000975;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854574:3273296:24-46:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854574:3273296;-4.389999866485596;-70.0199966430664;-70.0199966430664;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;24;46;22;6.6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000974;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854575:3273297:0-14:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854575:3273297;-4.389999866485596;-70.0;-70.0;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;0;14;14;19.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;19.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-000968;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854575:3273298:14-30:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854575:3273298;-4.389999866485596;-70.0;-70.0;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;14;30;16;6.2;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.2;g/kg;reported_by_wosis_latest_orgc;ok;dup-000969;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854575:3273299:30-58:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854575:3273299;-4.389999866485596;-70.0;-70.0;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;30;58;28;3.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;3.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-000970;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854576:3273300:0-8:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854576:3273300;-4.389999866485596;-70.0199966430664;-70.0199966430664;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;0;8;8;17.1;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;17.1;g/kg;reported_by_wosis_latest_orgc;ok;dup-000972;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854576:3273301:8-21:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854576:3273301;-4.389999866485596;-70.0199966430664;-70.0199966430664;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;8;21;13;7.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;7.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-000976;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854576:3273302:21-39:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854576:3273302;-4.389999866485596;-70.0199966430664;-70.0199966430664;-4.389999866485596;EPSG:4326;Brazil;;;2004;2004;2004;21;39;18;5.6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;5.6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000973;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854577:3273303:0-10:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854577:3273303;-4.400000095367432;-70.0199966430664;-70.0199966430664;-4.400000095367432;EPSG:4326;Brazil;;;2004;2004;2004;0;10;10;19.6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;19.6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000977;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854577:3273304:10-24:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854577:3273304;-4.400000095367432;-70.0199966430664;-70.0199966430664;-4.400000095367432;EPSG:4326;Brazil;;;2004;2004;2004;10;24;14;10.599999;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;10.599999;g/kg;reported_by_wosis_latest_orgc;ok;dup-000979;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854577:3273305:24-62:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854577:3273305;-4.400000095367432;-70.0199966430664;-70.0199966430664;-4.400000095367432;EPSG:4326;Brazil;;;2004;2004;2004;24;62;38;6.7;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.7;g/kg;reported_by_wosis_latest_orgc;ok;dup-000980;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854578:3273306:0-8:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854578:3273306;-4.400000095367432;-70.0199966430664;-70.0199966430664;-4.400000095367432;EPSG:4326;Brazil;;;2004;2004;2004;0;8;8;19.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;19.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-000978;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854578:3273307:8-30:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854578:3273307;-4.400000095367432;-70.0199966430664;-70.0199966430664;-4.400000095367432;EPSG:4326;Brazil;;;2004;2004;2004;8;30;22;9.1;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;9.1;g/kg;reported_by_wosis_latest_orgc;ok;dup-000981;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854579:3273308:0-10:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854579:3273308;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;0;10;10;17.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;17.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-000955;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854579:3273309:10-25:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854579:3273309;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;10;25;15;7.5;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;7.5;g/kg;reported_by_wosis_latest_orgc;ok;dup-000961;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854580:3273310:0-7:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854580:3273310;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;0;7;7;23.599998;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;23.599998;g/kg;reported_by_wosis_latest_orgc;ok;dup-000959;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854580:3273311:7-23:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854580:3273311;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;7;23;16;9.8;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;9.8;g/kg;reported_by_wosis_latest_orgc;ok;dup-000966;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854581:3273312:0-11:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854581:3273312;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;0;11;11;27.1;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;27.1;g/kg;reported_by_wosis_latest_orgc;ok;dup-000956;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854581:3273313:11-22:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854581:3273313;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;11;22;11;7.6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;7.6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000962;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854582:3273314:0-12:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854582:3273314;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;0;12;12;16.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;16.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-000957;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854582:3273315:12-25:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854582:3273315;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;12;25;13;6.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-000963;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854583:3273316:0-9:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854583:3273316;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;0;9;9;29;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;29;g/kg;reported_by_wosis_latest_orgc;ok;dup-000960;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854583:3273317:9-27:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854583:3273317;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;9;27;18;11.2;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;11.2;g/kg;reported_by_wosis_latest_orgc;ok;dup-000967;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854584:3273318:0-6:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854584:3273318;-4.349999904632568;-69.5999984741211;-69.5999984741211;-4.349999904632568;EPSG:4326;Brazil;;;2004;2004;2004;0;6;6;84.399994;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;84.399994;g/kg;reported_by_wosis_latest_orgc;ok;dup-000949;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854584:3273319:6-10:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854584:3273319;-4.349999904632568;-69.5999984741211;-69.5999984741211;-4.349999904632568;EPSG:4326;Brazil;;;2004;2004;2004;6;10;4;19.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;19.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-000953;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854584:3273320:10-20:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854584:3273320;-4.349999904632568;-69.5999984741211;-69.5999984741211;-4.349999904632568;EPSG:4326;Brazil;;;2004;2004;2004;10;20;10;10;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;10;g/kg;reported_by_wosis_latest_orgc;ok;dup-000951;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854585:3273321:0-9:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854585:3273321;-4.349999904632568;-69.5999984741211;-69.5999984741211;-4.349999904632568;EPSG:4326;Brazil;;;2004;2004;2004;0;9;9;38.800003;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;38.800003;g/kg;reported_by_wosis_latest_orgc;ok;dup-000950;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854585:3273322:9-16:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854585:3273322;-4.349999904632568;-69.5999984741211;-69.5999984741211;-4.349999904632568;EPSG:4326;Brazil;;;2004;2004;2004;9;16;7;8.7;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;8.7;g/kg;reported_by_wosis_latest_orgc;ok;dup-000954;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854585:3273323:16-25:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854585:3273323;-4.349999904632568;-69.5999984741211;-69.5999984741211;-4.349999904632568;EPSG:4326;Brazil;;;2004;2004;2004;16;25;9;5.5;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;5.5;g/kg;reported_by_wosis_latest_orgc;ok;dup-000952;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854586:3273324:0-5:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854586:3273324;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;0;5;5;32.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;32.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-000958;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854586:3273325:5-18:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854586:3273325;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;5;18;13;9.4;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;9.4;g/kg;reported_by_wosis_latest_orgc;ok;dup-000965;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854586:3273326:18-37:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854586:3273326;-4.360000133514404;-69.5999984741211;-69.5999984741211;-4.360000133514404;EPSG:4326;Brazil;;;2004;2004;2004;18;37;19;6.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-000964;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854615:3273402:0-8:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854615:3273402;-5.059999942779541;-47.61000061035156;-47.61000061035156;-5.059999942779541;EPSG:4326;Brazil;;;1993;1993;1993;0;8;8;35.6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;35.6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000989;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854615:3273403:8-43:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854615:3273403;-5.059999942779541;-47.61000061035156;-47.61000061035156;-5.059999942779541;EPSG:4326;Brazil;;;1993;1993;1993;8;43;35;11.599999;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;11.599999;g/kg;reported_by_wosis_latest_orgc;ok;dup-000992;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854615:3273404:43-90:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854615:3273404;-5.059999942779541;-47.61000061035156;-47.61000061035156;-5.059999942779541;EPSG:4326;Brazil;;;1993;1993;1993;43;90;47;6.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-000991;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854615:3273405:90-130:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854615:3273405;-5.059999942779541;-47.61000061035156;-47.61000061035156;-5.059999942779541;EPSG:4326;Brazil;;;1993;1993;1993;90;130;40;3.7;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;3.7;g/kg;reported_by_wosis_latest_orgc;ok;dup-000993;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854615:3273406:130-185:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854615:3273406;-5.059999942779541;-47.61000061035156;-47.61000061035156;-5.059999942779541;EPSG:4326;Brazil;;;1993;1993;1993;130;185;55;2.5;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;2.5;g/kg;reported_by_wosis_latest_orgc;ok;dup-000990;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854626:3273425:0-10:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854626:3273425;-5.070000171661377;-47.58000183105469;-47.58000183105469;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;0;10;10;37.6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;37.6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000994;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854626:3273426:10-45:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854626:3273426;-5.070000171661377;-47.58000183105469;-47.58000183105469;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;10;45;35;9.4;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;9.4;g/kg;reported_by_wosis_latest_orgc;ok;dup-000995;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854626:3273427:45-87:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854626:3273427;-5.070000171661377;-47.58000183105469;-47.58000183105469;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;45;87;42;6;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6;g/kg;reported_by_wosis_latest_orgc;ok;dup-000997;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854626:3273428:87-135:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854626:3273428;-5.070000171661377;-47.58000183105469;-47.58000183105469;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;87;135;48;4.2;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;4.2;g/kg;reported_by_wosis_latest_orgc;ok;dup-000998;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854626:3273429:135-190:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854626:3273429;-5.070000171661377;-47.58000183105469;-47.58000183105469;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;135;190;55;2.8;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;2.8;g/kg;reported_by_wosis_latest_orgc;ok;dup-000996;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854637:3273440:0-16:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854637:3273440;-5.070000171661377;-47.59000015258789;-47.59000015258789;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;0;16;16;24.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;24.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-000999;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854637:3273441:16-43:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854637:3273441;-5.070000171661377;-47.59000015258789;-47.59000015258789;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;16;43;27;10.4;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;10.4;g/kg;reported_by_wosis_latest_orgc;ok;dup-001001;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854637:3273442:43-86:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854637:3273442;-5.070000171661377;-47.59000015258789;-47.59000015258789;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;43;86;43;7.3;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;7.3;g/kg;reported_by_wosis_latest_orgc;ok;dup-001002;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854637:3273443:86-129:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854637:3273443;-5.070000171661377;-47.59000015258789;-47.59000015258789;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;86;129;43;3.2;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;3.2;g/kg;reported_by_wosis_latest_orgc;ok;dup-001003;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854637:3273444:129-175:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854637:3273444;-5.070000171661377;-47.59000015258789;-47.59000015258789;-5.070000171661377;EPSG:4326;Brazil;;;1993;1993;1993;129;175;46;2.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;2.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-001000;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854648:3273455:0-12:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854648:3273455;-5.079999923706055;-47.58000183105469;-47.58000183105469;-5.079999923706055;EPSG:4326;Brazil;;;1993;1993;1993;0;12;12;45;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;45;g/kg;reported_by_wosis_latest_orgc;ok;dup-001004;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854648:3273456:12-46:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854648:3273456;-5.079999923706055;-47.58000183105469;-47.58000183105469;-5.079999923706055;EPSG:4326;Brazil;;;1993;1993;1993;12;46;34;11.2;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;11.2;g/kg;reported_by_wosis_latest_orgc;ok;dup-001005;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854648:3273457:46-87:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854648:3273457;-5.079999923706055;-47.58000183105469;-47.58000183105469;-5.079999923706055;EPSG:4326;Brazil;;;1993;1993;1993;46;87;41;5.7;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;5.7;g/kg;reported_by_wosis_latest_orgc;ok;dup-001007;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854648:3273458:87-132:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854648:3273458;-5.079999923706055;-47.58000183105469;-47.58000183105469;-5.079999923706055;EPSG:4326;Brazil;;;1993;1993;1993;87;132;45;2.9;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;2.9;g/kg;reported_by_wosis_latest_orgc;ok;dup-001008;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854648:3273459:132-175:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854648:3273459;-5.079999923706055;-47.58000183105469;-47.58000183105469;-5.079999923706055;EPSG:4326;Brazil;;;1993;1993;1993;132;175;43;2.5;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;2.5;g/kg;reported_by_wosis_latest_orgc;ok;dup-001006;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854659:3273470:0-15:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854659:3273470;-12.670000076293945;-39.11000061035156;-39.11000061035156;-12.670000076293945;EPSG:4326;Brazil;;;;;;0;15;15;6.38;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.38;g/kg;reported_by_wosis_latest_orgc;ok;dup-000094;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854659:3273471:15-35:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854659:3273471;-12.670000076293945;-39.11000061035156;-39.11000061035156;-12.670000076293945;EPSG:4326;Brazil;;;;;;15;35;20;6.38;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;6.38;g/kg;reported_by_wosis_latest_orgc;ok;dup-000105;duplicate;removed_in_favor_of:hybras_sgb
wosis_brazil:wosis_latest_orgc:BR-HYBRAS:854659:3273472:35-55:carbon_content;wosis_brazil;wosis_latest_orgc;BR-HYBRAS:854659:3273472;-12.670000076293945;-39.11000061035156;-39.11000061035156;-12.670000076293945;EPSG:4326;Brazil;;;;;;35;55;20;4.06;Oxidação úmida - Walkley-Black (1934), titulação;;;;;;;;;;carbon_content;4.06;g/kg;reported_by_wosis_latest_orgc;ok;dup-000111;duplicate;removed_in_favor_of:hybras_sgb
